"ID","PORTFOLIO_ID","DEPT_ID","AGENCY_ID","BUDGET_YEAR","FILE"
"555",,,"190","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4423574f-6094-424c-8209-d750e5294895/download/officeofparliamentarycounsel201415pbstablefordata.govcleareda.xls"
"556",,,"307","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/42e661cd-b1b1-48b4-be55-79e583574b1b/download/201415pbsauasb.xls"
"557",,,"308","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/7058d26c-15af-4619-8490-a773e2f30af3/download/201415pbsaasb.xls"
"558",,,"309","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ea38430e-a55d-4376-8bb9-756ceef706a3/download/officeoftheaustralianinformationcommissioner201415pbstablefor.xlsx"
"559",,,"310","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/e46b57b3-3c7c-4071-b0c0-22062f0269d5/download/oco1415pbstablesem201415.xlsx"
"560",,,"311","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/7d65a2ae-89bb-4dae-9628-b432d90ec93d/download/officeofthedirectorofpublicprosecutions201415pbstablesfordata.xls"
"561",,,"312","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/7b104efc-a820-4a0a-96ba-173506b4b1c0/download/fwbiipbstables201415finalonline.xlsx"
"562",,,"313","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/93d99a09-7636-4853-84ed-346221bd70b2/download/fwopbstables201415finalonline.xlsx"
"563",,,"314","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/f4d08da2-3b20-479d-96a2-a9a2b3715d38/download/oigis201415pbstablesem201415.xlsx"
"564",,,"315","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/53b6099e-5464-433f-9929-9e8ab59a8589/download/oosgg201415pbstablesem201415.xlsx"
"565",,,"316","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/7c3670fd-7244-4c9d-9f8a-23cc5d07dff8/download/oldparliamenthouse201415pbstablesfordata.gov.au.xls"
"566",,,"317","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/28106160-ea88-4890-8355-f4018cf902d4/download/aotdtapbstables13may.xls"
"567",,,"318","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/673eacdc-b7f1-4377-a084-0536b2531a63/download/parliamentarybudgetoffice201415tablesopengovernment.xls"
"568",,,"319","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/48300d22-22e5-4855-adf7-66e2720894c7/download/phiactofinance13may2014.xls"
"569",,,"320","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/72690753-9f4c-4f24-b9dc-412bd909e0c1/download/201415pbspc.xls"
"570",,,"321","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/33d8abf7-6a8b-4b07-a3bb-abfb05a7cfa2/download/psr201415pbstables13may2014tofinance.xls"
"571",,,"322","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/619163b8-77d1-486b-980e-be5a76efa1d9/download/201415pbsram.xls"
"572",,,"323","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c58f2375-cc8d-4f94-a711-83f1fa7c84b3/download/rirdc.xlsx"
"573",,,"324","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/cf5149b6-a7da-4c22-8842-0188b75d0388/download/safeworkpbstables201415finalonline.xlsx"
"574",,,"180","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/6ef4b9ce-f426-4fab-8235-e333d744acc0/download/screenaustralia201415pbstablesfordata.gov.au.xlsx"
"575",,,"325","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/42ba3c10-db40-4c91-a300-84ba86a0324f/download/data.govsbs.xlsx"
"576",,,"326","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5741eee9-dea2-4661-84c3-b04ec4bf2823/download/shftpbs1415fordata.gov12.5.14.xlsx"
"577",,,"327","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/3c7c82da-0c62-4926-964c-a3a04c7bd336/download/data.govtusma.xlsx"
"578",,,"328","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/dbb9fb44-519d-4304-8e52-d03cacfe2996/download/teqsa.xlsx"
"579",,,"329","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/552ae2eb-16fe-478f-a676-585a056bddb7/download/tsra201415pbstablesem201415.xlsx"
"580",,,"63","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8a28b6e8-47e6-4c60-ba13-58f56636b643/download/tourismaustralia201415pbstablesfordatagovau.xlsx"
"581",,,"215","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/7f348299-a921-41b0-9b98-d7303f6e4acf/download/afma.xlsx"
"582",,,"255","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c03e7bba-023b-4caf-946c-656bc865580d/download/agriculture.xlsx"
"583",,,"216","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/6114b54f-1ea7-4162-8282-1ffd4d8335dd/download/agwa.xlsx"
"584",,,"330","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/dcdbdba6-772e-4cbf-ae60-cf560f4b46fb/download/apvma.xlsx"
"585",,,"251","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/7a978665-de93-4668-8636-a4339798c024/download/crdc.xlsx"
"586",,,"278","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/08efa27b-f3a5-4d67-9874-d9de6a49d35f/download/frdc.xlsx"
"587",,,"282","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/fb4454e6-2fb7-4807-b1ef-1b28b6293d3c/download/grdc.xlsx"
"588",,,"331","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/bfd2f11a-a135-4d16-87d5-cc13c3b43a63/download/rirdc.xlsx"
"589",,,"183","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a969979c-7ebe-4cd6-8e9f-0e73e35c8057/download/aat201516pbsexceltables.xlsx"
"590",,,"332","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/e1246c7c-be75-4faa-a5bd-81a511e592d3/download/acc201516pbsexceltables.xlsx"
"591",,,"333","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a9d0c463-3074-48af-bfa5-0878b4f0b7b1/download/aclei201516pbsexceltables.xlsx"
"592",,,"185","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/30d2ea45-2b69-4faa-91b9-ec88aaa90cf6/download/afp201516pbsexceltables.xlsx"
"593",,,"186","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/9a87c901-0558-42de-b656-c2e32680bb35/download/afsa201516pbsexcelfordata.gov.au.xlsx"
"594",,,"334","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/13fb9cd1-bc5d-4a6c-bbce-1b03122be54a/download/aftrs201516pbsexceltables.xlsx"
"595",,,"335","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c44195e8-546c-45cf-845c-c048f4e1f2f1/download/agd201516pbsexceltables.xlsx"
"596",,,"187","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/ba604877-7a43-40d3-b9d5-fe9badadae21/download/ahrc201516pbsexceltables.xlsx"
"597",,,"188","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/be023ae8-19c4-4351-8f96-566cf02c2a02/download/aic201516pbsexceltables.xlsx"
"598",,,"189","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/93a8c3a4-9793-49ce-80a2-5a08e2180dac/download/alrc201516pbsexceltables.xlsx"
"599",,,"223","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/edce66cc-3723-4afb-a7a5-3de15c5525c6/download/anmm201516pbsexceltables.xlsx"
"600",,,"17","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/00bfa885-0742-4324-b9e9-98adf6197b47/download/asio201516pbsexceltables.xlsx"
"601",,,"239","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/8fbd3d64-84a8-4b23-8731-d7da6095f8e5/download/austrac201516pbsexceltables.xlsx"
"602",,,"155","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/63c315bb-c4b8-49e4-b6c5-dcd500f61f54/download/australiacouncil201516pbsexceltables.xlsx"
"603",,,"336","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/f620b5a6-237b-4c43-a536-911092ebdf63/download/cdpp201516pbsexceltables.xlsx"
"604",,,"158","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/6e121f0a-b49e-4e16-a6f0-91f00405739c/download/crimtrac201516pbsexcelfordata.gov.au.xlsx"
"605",,,"337","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/2e8af14f-b3df-43eb-8ce0-3002b105ee22/download/fcfcc201516pbsexceltables.xlsx"
"606",,,"277","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0c12e238-d82c-4568-8434-16ff58bd8e48/download/federalcourt201516exceltables.xlsx"
"607",,,"284","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/d0d538c8-eeb5-4c14-9abf-b7d76c14daba/download/highcourt201516pbsexceltables.xlsx"
"608",,,"290","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/17c62407-b98d-452d-aec5-40019a45fe1d/download/naa201516pbsexceltables.xlsx"
"609",,,"338","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/73fd063a-e062-44d0-b698-846973eee6e7/download/nfsa201516pbsexceltables.xlsx"
"610",,,"295","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/4c81dda5-545c-4f59-8b96-b31fca3b7ea2/download/nga201516pbsexceltables.xlsx"
"611",,,"299","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/99eaed6c-b9a6-4b79-96b8-40ddb03b8c3d/download/nla201516pbsexceltables.xlsx"
"612",,,"301","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0bc283d2-bad6-4c3f-a443-db9d7ab33b65/download/nma201516pbsexceltables.xlsx"
"613",,,"303","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a3941e77-a3f2-48b6-a429-07e6ffd14ecc/download/npga201516pbsexceltables.xlsx"
"614",,,"309","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a60165fd-d705-4e35-9554-564ab1aa752a/download/oaic201516pbsexceltables.xlsx"
"615",,,"190","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/7bc9362c-20f0-4084-8fef-6516f6aa19fc/download/opc201516pbsexceltables.xlsx"
"616",,,"339","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/ffeb46a9-3967-441d-8060-ac0344fde969/download/oph201516pbsexceltables.xlsx"
"617",,,"180","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/964f71ce-541a-4b6a-9cbb-a873e0970c7e/download/screenaustralia201516pbsexceltables.xlsx"
"618",,,"325","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/f91ce336-bbaa-4294-a36f-59a8d863b1a0/download/sbspbstables.xlsx"
"619",,,"204","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0a3e078f-ef10-41e3-9258-87f95b696f9b/download/abcpbstables.xlsx"
"620",,,"340","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/b7c7284a-fda6-42c2-92db-a79ad108fd0e/download/acmapbstables.xlsx"
"621",,,"256","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/8093f1c8-92b6-4868-890f-4560d8e0ea98/download/commspbstables.xlsx"
"622",,,"341","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/3300c63d-ab19-4f49-89a4-8bc8e7844a37/download/dtopbstables.xlsx"
"623",,,"342","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/9ec0b9a2-fde0-4c30-a42d-e2e9cb72ffc9/download/defencehousingaustraliapbs201516financialtables.xls"
"624",,,"254","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/96c5732f-57e3-420d-b3d2-1ef20e135696/download/defencematerielorganisationpbs201516financialtables.xls"
"625",,,"257","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a6444d33-fc78-40ed-9ba3-28397ce49230/download/departmentofdefencepbs201516financialtables.xls"
"626",,,"211","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/dac41418-6c16-46e8-aac8-0798eac5d340/download/acaratablespbs201516.xlsx"
"627",,,"218","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0cbc7cd6-001d-441b-8843-ba63998416ab/download/aiatsistablespbs201516.xlsx"
"628",,,"343","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/14b2e5d4-9d81-45ee-9e92-8e38f281bdf5/download/aitsltablespbs201516.xlsx"
"629",,,"230","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/74e5158a-1ada-465c-a7b3-43b955f9118b/download/arctablespbs201516.xlsx"
"630",,,"344","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c4dd1fea-f39d-43da-94ec-d8a0cf5da598/download/asqatablespbs201516.xlsx"
"631",,,"328","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/23f55aa8-6159-4369-8d4f-1904296a1393/download/teqsatablespbs201516.xlsx"
"632",,,"345","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c2145d0c-2dc9-41f3-b053-22021fd3628b/download/departmentofeducationandtrainingtablespbs201516.xlsx"
"633",,,"259","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/439d3021-c81b-4d06-b9ba-af8672d4f2d4/download/201516employmentportfoliopbs01employment.xlsx"
"634",,,"203","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/3243e835-73f7-445b-a706-4b32be1e6ecd/download/201516employmentportfoliopbs02asea.xlsx"
"635",,,"105","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/e96d5ba3-3e86-4bae-b0fa-eee3c886c1cb/download/201516employmentportfoliopbs03comcare.xlsx"
"636",,,"275","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a79e0bcf-d70f-42ef-8d79-530c80d8aa82/download/201516employmentportfoliopbs04fwc.xlsx"
"637",,,"313","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c4797f48-1abb-4d19-8cc7-0191def6f2cb/download/201516employmentportfoliopbs05fwo.xlsx"
"638",,,"346","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/77d3fe46-bed1-4a1a-aa84-6a6cb21565be/download/201516employmentportfoliopbs06fwbii.xlsx"
"639",,,"324","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/2b4f03ac-c40c-48e0-9fa2-3c684ce0601c/download/201516employmentportfoliopbs07swa.xlsx"
"640",,,"347","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/59207d43-8c9b-463f-aaae-b7c6b893a99e/download/201516employmentportfoliopbs08wgea.xlsx"
"641",,,"348","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/3e35522b-0932-4366-89d5-c4ac08975421/download/bompbsfinancialsfordatagovau.xlsx"
"642",,,"349","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/eafd9a75-6e6a-4db2-a7bf-d9c24a36b72e/download/ccapbsfinancialsfordatagovau.xlsx"
"643",,,"273","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/48450ad1-3698-4fb0-95d3-3eb37c2b4ac5/download/dnppbsfinancialsfordatagovau.xlsx"
"644",,,"267","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/40550926-a591-44d0-83bf-8bd3ddb1313b/download/environment201516pbsfinancialsfordatagovau.xlsx"
"645",,,"283","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/55321fce-b269-423f-900f-78bbd99e3e62/download/gbrmpapbsfinancialsfordatagovau.xlsx"
"646",,,"289","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/76c3c237-a6d3-40ab-b84d-008c5dcf1a6e/download/mdbapbsfinancialsfordatagovau.xlsx"
"647",,,"326","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/e60e190b-f0e0-4eff-b511-d28c0e98b559/download/shftpbsfinancialsfordatagovau.xlsx"
"648",,,"245","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0b773cb7-c0d0-40bb-a0db-a9b2f9db9781/download/201516pbsexceltableswcag2v1.0ebtreview25042015.xlsx"
"649",,,"260","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/2c08a893-8392-4239-80f9-378f30273ef2/download/tablesfor201516financepbswebversionfinance.xlsx"
"650",,,"213","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/b6645308-ef11-470c-a798-8c793ef599d9/download/tablesfor201516financepbswebversionaec.xlsx"
"651",,,"248","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/cbe2a07c-6fba-413a-8c17-4a116318a89f/download/tablesfor201516financepbswebversioncsc.xlsx"
"652",,,"280","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/b26065da-973a-427d-9695-166fc097784e/download/tablesfor201516financepbswebversionffma.xlsx"
"653",,,"63","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/589148f4-5153-4009-9afc-1b25f4664e80/download/tourismaustraliacomplete.xlsx"
"654",,,"261","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/b1b051d4-552a-4276-9063-9699ecd707d9/download/dfatcomplete.xlsx"
"655",,,"154","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/216d6b94-db36-4a5b-955e-0dcc11df63bc/download/austradecomplete.xlsx"
"656",,,"231","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/9c0411e0-b956-40f7-b314-10ce10310236/download/asiscomplete.xlsx"
"657",,,"350","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/a70a2f07-a589-433b-bf93-23362113e7d2/download/aciarcomplete.xlsx"
"658",,,"351","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/f97dbd97-81c6-490e-a624-17ceeff0d4ec/download/acsqhcpbstables.xlsx"
"659",,,"219","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/cf8bc1de-3bca-40fe-bed2-5cc96e7abd7c/download/aihwpbstables.xls"
"660",,,"352","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/245cecd5-99d5-449f-9c53-ee160ec240be/download/aotdtapbstables.xls"
"661",,,"353","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/d17d065c-6cf1-4072-b3bb-ae28b314c17c/download/arpansapbstables.xls"
"662",,,"354","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/d930fbdb-a81b-4546-a9e3-7b1b9e32c679/download/asadapbstables.xls"
"663",,,"355","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/d3cd102e-e1a8-4045-82ec-ac526f4fb62b/download/ascpbstables.xlsx"
"664",,,"242","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/8fd20cac-63a5-4b66-bd93-83db87a1c81b/download/capbstables.xls"
"665",,,"279","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/e7db7247-f340-4322-ae16-a4ea71ef1d3e/download/fsanzpbstables.xls"
"666",,,"262","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/aefb15cb-dadc-4ccb-83c6-f30a526ff16b/download/health201516pbstables.xlsx"
"667",,,"285","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/47441b58-4888-4b4f-b350-0d60d4aa7978/download/ihpapbstables.xlsx"
"668",,,"291","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/91020c44-28c4-46e8-aaaa-f3c7436c3b55/download/nbapbstables.xlsx"
"669",,,"356","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/c3645822-3088-40f6-93ad-ed2c7a203f15/download/nhfbpbstables.xlsx"
"670",,,"357","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/ef1af654-c14b-46b3-a601-b2c0df5434a8/download/nhmrcpbstables.xls"
"671",,,"298","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/51611e5a-38ce-4aa4-8d5d-4376c83fd659/download/nhpapbstables.xlsx"
"672",,,"300","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/0703c19d-4324-4eb6-8742-9c792611f0d0/download/nmhcpbstables.xls"
"673",,,"319","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/087d0bdf-6661-411d-8817-79ef3051a48f/download/phiacpbstables.xlsx"
"674",,,"358","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/19c586ae-1277-4f58-99bb-2ea220e2ff43/download/psrpbstables.xls"
"675",,,"264","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/79531b42-1936-471d-81ec-ca795c004da0/download/dibp201516pbstablestofinance.xlsx"
"676",,,"220","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/9d4313d8-01a1-4794-980e-c157928f35c5/download/aimspbs201516data.gov.au.xlsx"
"677",,,"224","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/6ec855d1-5027-4bd1-a590-06d3b8729c7e/download/anstopbs201516data.gov.au.xlsx"
"678",,,"247","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/840c641d-87a6-4acd-a741-c3ed29a4c88d/download/csiropbs201516data.gov.au.xlsx"
"679",,,"359","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/4be75485-36f1-4808-92c3-f8a419ae9739/download/nopsemapbs201516data.gov.au.xlsx"
"680",,,"174","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/03b2d2ca-5872-4566-8e67-a4b5b88e2234/download/ipaustraliapbs201516data.gov.au.xlsx"
"681",,,"360","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/8e8fdc1b-9141-4b9e-907b-b6b5503505e3/download/industrypbstables1.1through3.1.3data.gov.au.xlsx"
"682",,,"361","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/53456af4-3434-45f2-a897-031ac9e2b9ee/download/1.dird.xlsx"
"683",,,"221","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/00d2b365-77b3-41d0-863e-e64037e75331/download/2.amsa.xlsx"
"684",,,"362","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/f0ba27c0-5f0d-4c7b-acc8-e771636c4982/download/3.atsb.xlsx"
"685",,,"243","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/35bc54ab-00b4-4841-898b-4ccf946fba96/download/4.casa.xlsx"
"686",,,"363","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/951d85b7-69f2-423d-bfb5-076f7c2d27bb/download/5.ia.xlsx"
"687",,,"292","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/f85e0482-1520-4306-a373-e4d5c4921a22/download/6.nca.xlsx"
"688",,,"304","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/d8047f3d-7a7b-4738-adba-38d68cac2f0f/download/7.ntc.xlsx"
"689",,,"318","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/46ba5f99-3166-49dd-81b6-2b652d8ceb2e/download/pbo201516portfoliobudgetstatementstablesopengovernment.xlsx"
"690",,,"270","2015","data/data.gov.au/dataset/5b54386d-4b46-4736-87c5-28bd5ee38bcc/resource/7762ebe1-fc36-488b-8a3b-76db26dad976/download/201516dosdata.gov.aubudgettables.xlsx"
