"ID","NAME"
"544","Papua New Guinea (Application of Laws) Act 1973"
"545","Papua New Guinea Independence Act 1975"
"546","Papua New Guinea (Staffing Assistance) Act 1973, except to the extent administered by the Minister for Finance and Administration"
"547","Passports Act 1938"
"548","Registration of Deaths Abroad Act 1984"
"549","Security Treaty (Australia, New Zealand and the United States of America) Act 1952"
"550","South Pacific Nuclear Free Zone Treaty Act 1986"
"551","Trade Representatives Act 1933"
"552","United Nations Educational, Scientific and Cultural Organization Act 1947"
"553","United States Naval Communications Station Agreement Acts"
"554","Aged or Disabled Persons Care Act 1954"
"555","Aged Care Act 1997"
"556","Aged Care (Compensation Amendments) Act 1997"
"557","Aged Care (Consequential Provisions) Act 1997"
"558","Alcohol Education and Rehabilitation Account Act 2001"
"559","Australian Hearing Services Act 1991"
"560","Australian Institute of Health and Welfare Act 1987"
"561","Australia New Zealand Food Authority Act 1991"
"562","Australian Nuclear Science and Technology Organisation Act 1987, Part VIIA"
"563","Australian Radiation Protection and Nuclear Safety Act 1998"
"564","Australian Radiation Protection and Nuclear Safety (Licence Charges) Act 1998"
"565","Commonwealth Serum Laboratories Act 1961"
"566","Delivered Meals Subsidy Act 1970"
"567","Epidemiological Studies (Confidentiality) Act 1981"
"568","Gene Technology Act 2000"
"569","Gene Technology (Licence Charges) Act 2000"
"570","Health and Other Services (Compensation) Act 1995"
"571","Health and Other Services (Compensation) Care Charges Act 1995"
"572","Health Care (Appropriation) Act 1998"
"573","Health Insurance Act 1973"
"574","Health Insurance Commission Act 1973"
"575","Health Insurance Commission (Reform and Separation of Functions) Act 1997"
"576","Health Insurance (Pathology) (Fees) Act 1991"
"577","Health Insurance (Pathology) (Licence Fee) Act 1991"
"578","Hearing Services Administration Act 1997"
"579","Hearing Services and AGHS Reform Act 1997"
"580","Home and Community Care Act 1985"
"581","Home Nursing Subsidy Act 1956"
"582","Industrial Chemicals (Notification and Assessment) Act 1989"
"583","Industrial Chemicals (Registration Charge - Customs) Act 1997"
"584","Industrial Chemicals (Registration Charge - Excise) Act 1997"
"585","Industrial Chemicals (Registration Charge - General) Act 1997"
"586","Narcotic Drugs Act 1967, sections 9, 10, 11, 13, 19 and 23 and subsection 24(1), and so much of the remaining provisions of the Act (other than sections 12 and 22 and subsection 24(2)) as relates to powers and functions under those sections"
"587","National Health Act 1953"
"588","National Health and Medical Research Council Act 1992"
"589","Nursing Home Charge (Imposition) Act 1994"
"590","Nursing Homes Assistance Act 1974"
"591","Private Health Insurance Complaints Levy Act 1995"
"592","Private Health Insurance Incentives Act 1998"
"593","Quarantine Act 1908, in relation to human quarantine"
"594","Quarantine (Validation of Fees) Act 1985, in relation to human quarantine"
"595","States Grants (Home Care) Act 1969"
"596","States Grants (Nurse Education Transfer Assistance) Act 1985"
"597","States Grants (Paramedical Services) Act 1969"
"598","Therapeutic Goods Act 1989"
"599","Therapeutic Goods (Charges) Act 1989"
"600","Tobacco Advertising Prohibition Act 1992"
"601","World Health Organisation Act 1947"
"602","Aboriginal Affairs (Arrangements with the States) Act 1973"
"603","Aboriginal and Torres Strait Islander Commission Act 1989"
"604","Aboriginal and Torres Strait Islanders (Queensland Discriminatory Laws) Act 1975"
"605","Aboriginal and Torres Strait Islanders (Queensland Reserves and Communities Self-management) Act 1978"
"606","Aboriginal Councils and Associations Act 1976"
"607","Aboriginal Land Grant (Jervis Bay Territory) Act 1986"
"608","Aboriginal Land (Lake Condah and Framlingham Forest) Act 1987"
"609","Aboriginal Land Rights (Northern Territory) Act 1976"
"610","Australian Institute of Aboriginal and Torres Strait Islander Studies Act 1989"
"611","Aliens Act Repeal Act 1984"
"612","Australian Citizenship Act 1948"
"613","Immigration (Education) Act 1971"
"614","Immigration (Education) Charge Act 1992"
"615","Immigration (Guardianship of Children) Act 1946"
"616","Migration Act 1958"
"617","Migration Agents Registration Application Charge Act 1997"
"618","Migration (Health Services) Charge Act 1991"
"619","Migration Legislation Amendment (Migration Agents) Act 1997"
"620","Migration (Visa Application) Charge Act 1997"
"621","Native Title Act 1993, Division 6 of Part 2 and Part 11"
"622","ACIS Administration Act 1999"
"623","ACIS (Unearned Credit Liability) Act 1999"
"624","Advance Australia Logo Protection Act 1984"
"625","Aluminium Industry Act 1960"
"626","Atomic Energy Act 1953"
"627","Australian Tourist Commission Act 1987"
"628","Bounty (Bed Sheeting) Act 1977"
"629","Bounty (Books) Act 1986"
"630","Bounty (Citric Acid) Act 1991"
"631","Bounty (Computers) Act 1984"
"632","Bounty (Fuel Ethanol) Act 1994"
"633","Bounty (Machine Tools and Robots) Act 1985"
"634","Bounty (Photographic Film) Act 1989"
"635","Bounty (Printed Fabrics) Act 1981"
"636","Bounty (Ships) Act 1989"
"637","Bounty and Capitalisation Grants (Textile Yarns) Act 1981"
"638","Coal Industry Repeal Act 2001"
"639","Coal Industry Repeal (Validation of Proclamation) Act 2002"
"640","Coal Research Assistance Act 1977"
"641","Designs Act 1906"
"642","Foreign Corporations (Application of Laws) Act 1989"
"643","Gas Pipelines Access (Commonwealth) Act 1998"
"644","Industrial Research and Development Incentives Act 1976"
"645","Industry Research and Development Act 1986"
"646","Liquefied Petroleum Gas (Grants) Act 1980"
"647","Liquid Fuel Emergency Act 1984"
"648","Management and Investment Companies Act 1983"
"649","Moomba-Sydney Pipeline System Sale Act 1994"
"650","Mutual Recognition Act 1992, except to the extent administered by the Minister for Education, Science and Training"
"651","National Measurement Act 1960"
"652","Offshore Minerals Act 1994"
"653","Offshore Minerals (Exploration Licence Fees) Act 1981"
"654","Offshore Minerals (Mining Licence Fees) Act 1981"
"655","Offshore Minerals (Retention Licence Fees) Act 1994"
"656","Offshore Minerals (Registration Fees) Act 1981"
"657","Offshore Minerals (Royalty) Act 1981"
"658","Offshore Minerals (Works Licence Fees) Act 1981"
"659","Olympic Insignia Protection Act 1987"
"660","Patents Act 1990"
"661","Petroleum (Timor Gap Zone of Cooperation) Act 1990"
"662","Petroleum Retail Marketing Franchise Act 1980"
"663","Petroleum Retail Marketing Sites Act 1980"
"664","Petroleum Revenue Act 1985"
"665","Petroleum (Submerged Lands) Act 1967"
"666","Petroleum (Submerged Lands) (Fees) Act 1994"
"667","Petroleum (Submerged Lands) (Registration Fees) Act 1967"
"668","Petroleum (Submerged Lands) (Royalty) Act 1967"
"669","Pipeline Authority Act 1973"
"670","Pooled Development Funds Act 1992"
"671","Primary Industries and Energy Research and Development Act 1989, in so far as it relates to all matters concerning the Energy Research and Development Corporation"
"672","Scout Association Act 1924"
"673","Snowy Hydro Corporatisation Act 1997"
"674","Snowy Hydro Corporatisation (Consequential Amendments) Act 1997"
"675","Snowy Mountains Engineering Corporation Act 1970"
"676","Snowy Mountains Engineering Corporation (Conversion into Public Company) Act 1989"
"677","Snowy Mountains Engineering Corporation Limited Sale Act 1993"
"678","Space Activities Act 1998"
"679","States Grants (Petroleum Products) Act 1965"
"680","Statute Law (Miscellaneous Amendments) Act (No. 1) 1982, sections 191 and 192"
"681","Sydney 2000 Games (Indicia and Images) Protection Act 1996"
"682","Textile, Clothing and Footwear Strategic Investment Program Act 1999"
"683","Timor Gap Treaty (Transitional Arrangements) Act 2000"
"684","Trade Marks Act 1995"
"685","Trade Practices Act 1974, Division 1AA of Part V"
"686","Tradex Duty Imposition (Customs) Act 1999"
"687","Tradex Duty Imposition (General) Act 1999"
"688","Tradex Duty Imposition (Excise) Act 1999"
"689","Tradex Scheme Act 1999"
"690","Trans-Tasman Mutual Recognition Act 1997, in relation to goods provision"
"691","Administrative Arrangements Act 1987"
"692","Auditor-General Act 1997"
"693","Australian Capital Territory Government Service (Consequential Provisions) Act 1994"
"694","Complaints (Australian Federal Police) Act 1981, Part III"
"695","Flags Act 1953"
"696","Governor-General Act 1974"
"697","House of Representatives (Quorum) Act 1989"
"698","Inspector-General of Intelligence and Security Act 1986"
"699","Office of National Assessments Act 1977"
"700","Ombudsman Act 1976"
"701","Parliamentary Commission of Inquiry (Repeal) Act 1986"
"702","Parliamentary Presiding Officers Act 1965"
"703","Public Service Act 1999"
"704","Resource Assessment Commission Act 1989"
"705","Royal Commissions Act 1902"
"706","Royal Powers Act 1953"
"707","Royal Style and Titles Act 1973"
"708","Senate (Quorum) Act 1991"
"709","ACT Self-Government (Consequential Provisions) Act 1988"
"710","Adelaide Airport Curfew Act 2000"
"711","Air Accidents (Commonwealth Government Liability) Act 1963"
"712","Air Navigation Act 1920"
"713","Air Navigation (Charges) Act 1952"
"714","Air Navigation Legislation (Validation and Interpretation) Act 1982"
"715","Air Passenger Ticket Levy (Imposition) Act 2001"
"716","Air Passenger Ticket Levy (Collection) Act 2001 except to the extent administered by the Minister for Employment and Workplace Relations"
"717","Aircraft Noise Levy Act 1995, except to the extent administered by the Treasurer"
"718","Aircraft Noise Levy Collection Act 1995, except to the extent administered by the Treasurer"
"719","Airports Act 1996"
"720","Air Services Act 1995"
"721","Albury-Wodonga Development Act 1973"
"722","ANL Act 1956"
"723","Ashmore and Cartier Islands Acceptance Act 1933"
"724","Australian Airlines (Conversion to Public Company) Act 1988"
"725","Australian Capital Territory (Planning and Land Management) Act 1988, except to the extent administered by the Minister for Finance and Administration"
"726","Australian Capital Territory (Self-Government) Act 1988"
"727","Australian Capital Territory Stamp Duty Act 1969"
"728","Australian Capital Territory Tax (Cheques) Act 1969"
"729","Australian Capital Territory Tax (Hire Purchase Business) Act 1969"
"730","Australian Capital Territory Tax (Insurance Business) Act 1969"
"731","Australian Capital Territory Tax (Life Insurance Business) Act 1981"
"732","Australian Capital Territory Tax (Purchases of Marketable Securities) Act 1969"
"733","Australian Capital Territory Tax (Sales of Marketable Securities) Act 1969"
"734","Australian Capital Territory Tax (Transfers of Marketable Securities) Act 1986"
"735","Australian Capital Territory Tax (Vehicle Registration) Act 1981"
"736","Australian Capital Territory Taxation (Administration) Act 1969"
"737","Australian Land Transport Development Act 1988"
"738","Australian Maritime Safety Authority Act 1990"
"739","Australian National Railways Commission Sale Act 1997"
"740","Australian National Railways Commission (Transitional Provisions and Consequential Amendments) Act 1983"
"741","Aviation Fuel Revenues (Special Appropriation) Act 1988"
"742","Bass Strait Sea Passenger Service Agreement Act 1984"
"743","Canberra Water Supply (Googong Dam) Act 1974"
"744","Carriage of Goods by Sea Act 1991"
"745","Christmas Island Act 1958"
"746","Christmas Island Agreement Acts"
"747","Civil Aviation Act 1988"
"748","Civil Aviation (Carriers' Liability) Act 1959"
"749","Civil Aviation Legislation Amendment Act 1995"
"750","Cocos (Keeling) Islands Act 1955"
"751","Coral Sea Islands Act 1969"
"752","Damage by Aircraft Act 1999"
"753","Euthanasia Laws Act 1997"
"754","Federal Airports Corporation Act 1986"
"755","Growth Centres (Financial Assistance) Act 1973"
"756","International Air Services Commission Act 1992"
"757","Interstate Road Transport Act 1985"
"758","Interstate Road Transport Charge Act 1985"
"759","Jervis Bay Territory Acceptance Act 1915"
"760","Land Commissions (Financial Assistance) Act 1973"
"761","Lighthouses Act 1911"
"762","Limitation of Liability for Maritime Claims Act 1989"
"763","Local Government (Financial Assistance) Act 1995"
"764","Marine Navigation Levy Act 1989"
"765","Marine Navigation Levy Collection Act 1989"
"766","Marine Navigation (Regulatory Functions) Levy Act 1991"
"767","Marine Navigation (Regulatory Functions) Levy Collection Act 1991"
"768","Maritime College Act 1978"
"769","Motor Vehicle Standards Act 1989"
"770","National Rail Corporation Agreement Act 1992"
"771","National Railway Network (Financial Assistance) Act 1979"
"772","National Road Transport Commission Act 1991"
"773","Navigation Act 1912"
"774","Norfolk Island Act 1979"
"775","Northern Territory Acceptance Act 1910"
"776","Northern Territory (Self-Government) Act 1978, except sections 69 and 70"
