"ACT_NO","YEAR","ACT_NAME_ID"
"25","1988","9765"
"101","1993","9766"
"28","1985","9767"
"37","2014","9768"
"44","1997","531"
"154","1974","9769"
"57","1997","530"
"23","1996","9770"
"8","1991","9771"
"192","1978","9772"
"157","1982","9773"
"110","1985","9774"
"90","1988","9775"
"27","1990","9776"
"186","1992","9777"
"123","1994","9778"
"83","1995","9779"
"60","2001","9780"
"47","2002","9781"
"58","2003","9782"
"71","2004","9783"
"33","2008","9784"
"86","2010","9785"
"23","2014","9786"
"108","1993","9787"
"100","1999","9788"
"57","2006","9789"
"101","1959","9790"
"124","1970","9791"
"91","1971","9792"
"32","1956","9793"
"1","1959","9794"
"14","1961","9795"
"104","1964","9796"
"74","1965","9797"
"24","1970","9798"
"33","1971","9799"
"88","1972","9800"
"15","1973","9801"
"107","2004","1217"
"13","2004","9802"
"75","1966","9803"
"111","1968","9804"
"102","1972","9805"
"172","1973","9806"
"9","1977","9807"
"17","1985","9808"
"76","1966","9809"
"112","1968","9810"
"103","1972","9811"
"171","1973","9812"
"21","1974","9813"
"10","1977","9814"
"18","1985","9815"
"5","1988","174"
"12","1903","9816"
"35","1933","9817"
"35","1933","9817"
"4","1988","173"
"76","1990","9818"
"7","2012","9819"
"159","2012","1688"
"93","2012","2760"
"79","2016","2761"
"54","2009","1519"
"55","2009","1449"
"28","2009","2747"
"84","2017","2751"
"169","2018","2752"
"101","2017","2753"
"170","2018","2754"
"62","2016","2755"
"124","2009","2756"
"33","2012","2757"
"175","2012","2758"
"174","2012","2748"
"73","2013","2749"
"156","2015","2750"
"28","2012","9820"
"27","2012","2763"
"26","2012","2762"
"82","2006","2765"
"128","2007","2766"
"156","2006","2767"
"113","2007","2768"
"182","2007","2769"
"82","2007","2770"
"183","2007","2771"
"63","2008","2772"
"38","2010","2773"
"34","2011","2774"
"50","2011","2775"
"143","2008","1932"
"53","2011","2776"
"33","2010","2777"
"63","1996","5032"
"138","2000","2778"
"122","2003","2779"
"128","2004","2780"
"132","2004","2781"
"47","2001","2782"
"29","2005","9821"
"42","2001","2783"
"116","2004","2784"
"109","2004","2785"
"71","2001","9822"
"172","1999","5020"
"137","2001","2789"
"35","2003","9823"
"95","2002","2791"
"61","2005","2792"
"18","2001","9824"
"43","2001","9825"
"147","2002","9826"
"150","2005","9827"
"70","2000","2787"
"30","2003","2788"
"49","2009","9828"
"36","2018","9829"
"48","2009","9830"
"79","2011","9831"
"50","2012","9832"
"52","2011","9833"
"49","2012","9834"
"70","2013","9835"
"138","2001","9836"
"11","2005","9837"
"53","2008","9838"
"96","2011","9839"
"120","2011","9840"
"118","2007","1356"
"66","2014","9841"
"25","2011","9842"
"50","2009","9843"
"34","2010","9844"
"33","2004","9845"
"22","2017","9846"
"59","2004","9847"
"60","2004","1162"
"129","2009","9848"
"36","2006","9849"
"8","1988","5021"
"148","1997","175"
"23","2007","9850"
"53","1975","9851"
"153","2004","9852"
"69","2002","9853"
"115","2008","9854"
"159","2018","9855"
"97","2018","9856"
"67","1983","5030"
"46","2006","9857"
"32","2012","9858"
"147","2010","9859"
"89","1998","9860"
"95","1976","5028"
"159","1991","5029"
"63","1976","5022"
"102","1977","5023"
"23","1979","5024"
"72","1983","5025"
"181","1987","9861"
"182","1989","9862"
"37","1991","5026"
"25","1997","5027"
"143","2000","9863"
"138","2003","9864"
"98","2005","9865"
"189","2011","9866"
"114","2001","1099"
"121","2002","9867"
"61","2001","9868"
"140","1995","5031"
"167","1995","9869"
"10","1998","901"
"38","2013","9870"
"41","2014","9871"
"11","1998","902"
"13","2014","1868"
"241","1992","38"
"12","2014","1867"
"39","2008","1428"
"92","2010","9872"
"69","2005","9873"
"179","1997","5035"
"87","2018","9874"
"21","1997","5033"
"184","1999","5034"
"144","2000","9875"
"115","2003","9876"
"70","2004","9877"
"30","2005","9878"
"60","2007","9879"
"23","2017","9880"
"62","2018","9881"
"46","1926","5036"
"46","1926","5036"
"22","1931","5037"
"22","1931","5037"
"63","1936","5038"
"63","1936","5038"
"3","1937","5039"
"3","1937","5039"
"4","1986","754"
"150","1988","5040"
"26","1990","2793"
"13","2013","1678"
"165","2012","1679"
"157","1976","179"
"156","1976","178"
"106","2009","2795"
"87","1979","5041"
"11","1984","9882"
"181","1991","5043"
"9","2015","2796"
"12","2009","2798"
"11","2009","1498"
"61","2012","2797"
"122","2009","2799"
"194","1999","2801"
"193","1999","180"
"163","2007","2800"
"23","1981","181"
"131","1986","5044"
"52","1988","5045"
"69","1982","5046"
"74","1985","5047"
"87","1986","5048"
"95","1973","7241"
"58","2005","1230"
"107","1998","276"
"57","2005","1229"
"109","2001","2802"
"5","1928","5049"
"5","1928","5049"
"46","1944","5050"
"46","1944","5050"
"30","1966","5051"
"24","1976","5052"
"106","1994","903"
"4","1929","904"
"4","1929","904"
"2","1932","905"
"2","1932","905"
"7","1932","9883"
"7","1932","9883"
"8","1932","9884"
"8","1932","9884"
"10","1932","9885"
"10","1932","9885"
"3","1932","5053"
"3","1932","5053"
"36","2009","2803"
"103","2008","9886"
"104","2008","1751"
"97","1993","907"
"33","2002","2804"
"36","1974","906"
"11","1932","5061"
"11","1932","5061"
"47","1931","9887"
"47","1931","9887"
"10","1931","5057"
"10","1931","5057"
"35","1932","5058"
"35","1932","5058"
"6","1933","5059"
"6","1933","5059"
"30","2006","2809"
"166","2007","2810"
"89","2011","2811"
"25","2012","2812"
"8","2013","2815"
"82","2012","2813"
"53","2013","2808"
"77","2012","2814"
"8","2005","2805"
"90","2008","2806"
"148","2010","2807"
"53","1998","908"
"14","2005","2816"
"107","1997","5062"
"11","1992","5063"
"154","1997","474"
"80","2000","2817"
"20","1999","2818"
"57","1935","9888"
"57","1935","9888"
"29","1936","9889"
"29","1936","9889"
"73","1936","9890"
"73","1936","9890"
"64","1932","5064"
"64","1932","5064"
"17","1933","5065"
"17","1933","5065"
"16","1934","5066"
"16","1934","5066"
"36","1935","5067"
"36","1935","5067"
"1","1936","5068"
"1","1936","5068"
"66","1938","5069"
"66","1938","5069"
"121","2001","9891"
"104","2001","909"
"55","1998","910"
"45","1999","911"
"10","2018","2823"
"149","2007","2824"
"75","2009","2825"
"82","2010","2826"
"117","2007","2827"
"25","2008","2828"
"154","2007","2829"
"147","2006","9892"
"160","2000","2821"
"37","2002","2822"
"116","2003","2820"
"44","1999","2832"
"24","2000","2833"
"54","1998","2831"
"48","1998","2834"
"123","2001","2838"
"29","2002","2839"
"122","2001","2836"
"141","2003","2837"
"105","2008","2840"
"43","2016","2841"
"124","2008","9893"
"33","1997","9894"
"134","2006","9895"
"115","1995","5073"
"46","1983","445"
"23","1985","5074"
"89","1990","5075"
"93","2008","1752"
"45","2008","9896"
"92","2008","9897"
"44","2008","1545"
"133","2017","2105"
"57","1981","5076"
"58","1981","5077"
"7","1974","9898"
"158","2004","1220"
"7","1952","39"
"3","1953","5078"
"4","1956","5079"
"48","1959","5080"
"116","1967","5081"
"150","1968","5082"
"93","1970","5083"
"218","1973","5084"
"3","1975","5085"
"161","1991","40"
"180","1981","5086"
"151","1991","41"
"113","1985","5087"
"93","1980","9899"
"99","1978","5088"
"86","1980","5089"
"181","1981","5090"
"177","1987","9900"
"163","1991","43"
"28","2004","9901"
"8","2006","9902"
"61","2006","9903"
"29","2004","9904"
"99","2005","9905"
"36","2008","1429"
"123","2017","9906"
"75","1998","42"
"143","1999","9907"
"50","2000","9908"
"27","2013","9909"
"137","2010","9910"
"120","1997","9911"
"104","2007","9912"
"39","2010","9913"
"30","1985","9914"
"105","2007","9915"
"151","1984","9916"
"162","1991","45"
"22","1956","9917"
"80","1969","9918"
"175","1987","9919"
"174","1987","9920"
"152","1984","9921"
"30","1984","9922"
"29","1985","9923"
"176","1987","9924"
"156","1991","46"
"1","1954","695"
"58","1954","5091"
"9","1981","5092"
"2","1998","5093"
"45","1930","5094"
"45","1930","5094"
"43","1931","5095"
"43","1931","5095"
"54","1950","5096"
"54","1950","5096"
"101","1957","5099"
"68","1954","5097"
"32","1957","5098"
"25","1953","5100"
"5","1960","5101"
"51","1938","5116"
"51","1938","5116"
"50","1938","5117"
"50","1938","5117"
"48","1938","5118"
"48","1938","5118"
"27","1939","5119"
"27","1939","5119"
"44","1933","9925"
"44","1933","9925"
"56","1934","9926"
"56","1934","9926"
"67","1935","9927"
"67","1935","9927"
"45","1933","9928"
"45","1933","9928"
"57","1934","9929"
"57","1934","9929"
"46","1933","9930"
"46","1933","9930"
"58","1934","9931"
"58","1934","9931"
"68","1935","9932"
"68","1935","9932"
"49","1938","5102"
"49","1938","5102"
"55","1934","9933"
"55","1934","9933"
"43","1933","5111"
"43","1933","5111"
"13","1934","5112"
"13","1934","5112"
"66","1935","5113"
"66","1935","5113"
"9","1936","5114"
"9","1936","5114"
"7","2016","2844"
"98","2007","2842"
"121","2010","2843"
"44","1961","5120"
"90","1965","5121"
"1","2010","2845"
"152","2015","2036"
"69","2017","2846"
"127","2017","2847"
"150","2015","2848"
"35","2001","2850"
"150","1997","2849"
"54","2013","2851"
"13","1979","5122"
"183","1989","642"
"43","1994","184"
"59","1994","183"
"55","2010","2852"
"179","1981","47"
"112","1985","5123"
"150","1991","48"
"63","2018","2853"
"152","2018","2854"
"112","1991","185"
"3","1984","186"
"121","1976","5124"
"202","1976","5125"
"196","1985","187"
"89","2009","2855"
"92","1975","7242"
"93","1976","2856"
"14","1989","2857"
"89","1993","5126"
"90","1993","5127"
"91","1993","5128"
"46","1946","5129"
"46","1946","5129"
"42","1953","5130"
"16","1930","7243"
"16","1930","7243"
"27","1932","5131"
"27","1932","5131"
"13","1944","5132"
"13","1944","5132"
"123","2007","1321"
"122","2007","1320"
"132","1997","913"
"134","1997","5133"
"133","1997","914"
"99","2009","2860"
"3","1982","188"
"177","2012","2858"
"51","2010","2859"
"81","1983","5134"
"137","1991","5135"
"111","1986","5136"
"40","1915","5137"
"20","1917","5138"
"20","1917","5138"
"23","1927","5139"
"23","1927","5139"
"22","1927","5140"
"22","1927","5140"
"42","1986","916"
"41","1986","918"
"40","1986","915"
"39","2013","9934"
"42","2014","2862"
"213","1991","5141"
"55","1995","5142"
"39","1986","917"
"39","1933","5143"
"39","1933","5143"
"166","1997","923"
"165","1997","919"
"102","2015","2863"
"103","2015","2037"
"165","2001","2864"
"163","1997","920"
"153","2000","406"
"127","2003","2865"
"107","2009","2866"
"164","1997","921"
"60","2000","2867"
"59","2000","1136"
"73","2006","2868"
"72","2006","1317"
"15","1921","5144"
"15","1921","5144"
"152","1999","5145"
"42","1912","5148"
"42","1912","5148"
"6","1904","5146"
"6","1904","5146"
"41","1912","5147"
"41","1912","5147"
"12","2006","1295"
"104","1989","5151"
"73","1986","5150"
"72","1986","5149"
"117","1989","9935"
"118","1989","5154"
"119","1989","5153"
"92","2014","9936"
"101","1998","643"
"170","2000","2871"
"171","2000","569"
"169","2000","568"
"99","2007","2869"
"121","2015","2870"
"119","2001","2872"
"17","1989","5155"
"4","1992","5156"
"9","1997","5157"
"15","2000","5158"
"56","1998","924"
"15","2005","2873"
"42","2006","2874"
"6","1999","925"
"14","1938","5159"
"14","1938","5159"
"103","1957","2875"
"27","1991","5160"
"27","1949","190"
"27","1949","190"
"24","1928","5161"
"24","1928","5161"
"53","1941","926"
"53","1941","926"
"15","1947","5162"
"15","1947","5162"
"96","1972","5163"
"25","1978","5164"
"52","1941","927"
"52","1941","927"
"17","1942","5165"
"17","1942","5165"
"14","1947","5166"
"14","1947","5166"
"57","1957","5167"
"73","1963","5168"
"41","1967","5169"
"97","1972","5170"
"24","1978","5171"
"61","1979","5172"
"84","1953","928"
"26","2000","2876"
"28","1970","5173"
"35","1974","5174"
"138","1989","5175"
"143","1989","5176"
"75","1930","5177"
"75","1930","5177"
"15","1931","5178"
"15","1931","5178"
"102","1962","5179"
"46","1940","9937"
"46","1940","9937"
"38","1940","5180"
"38","1940","5180"
"52","1939","5183"
"52","1939","5183"
"95","1940","9938"
"95","1940","9938"
"51","1939","5184"
"51","1939","5184"
"39","1940","5185"
"39","1940","5185"
"58","1947","5187"
"58","1947","5187"
"79","1954","9939"
"23","1956","9940"
"48","1957","9941"
"42","1959","9942"
"66","1961","9943"
"52","1962","9944"
"34","1965","9945"
"119","1968","9946"
"91","1970","9947"
"52","1972","9948"
"59","2011","1636"
"65","2015","2877"
"61","2008","9949"
"84","2007","2879"
"74","2007","2880"
"123","1988","2881"
"129","2018","2882"
"16","1974","9950"
"62","2008","9951"
"7","2014","9952"
"118","1977","9953"
"44","1982","9954"
"83","1988","9955"
"122","1995","9956"
"68","2003","9957"
"57","2001","9958"
"7","1902","9959"
"7","1902","9959"
"2","1906","9960"
"2","1906","9960"
"34","1926","5205"
"34","1926","5205"
"49","1930","9961"
"49","1930","9961"
"47","1979","5208"
"43","1983","5209"
"48","1979","5210"
"106","1985","5211"
"124","1992","5212"
"120","1994","5213"
"107","1985","5214"
"158","1989","5215"
"54","1973","7245"
"59","1975","2886"
"136","2013","1869"
"63","1986","5216"
"140","1989","5217"
"64","1986","5218"
"54","1924","9962"
"54","1924","9962"
"24","1929","9963"
"24","1929","9963"
"14","1993","9964"
"15","1993","9965"
"85","1975","407"
"12","2018","2891"
"140","1978","5219"
"97","1983","5220"
"105","1988","5221"
"44","1990","5222"
"121","1991","5223"
"13","1993","5224"
"48","2001","2887"
"22","2004","2888"
"106","2007","2889"
"89","2017","2890"
"125","2008","2892"
"47","2004","1208"
"133","2012","1668"
"132","2012","1667"
"191","1973","755"
"61","2009","1499"
"129","2008","1753"
"27","1970","5225"
"137","1973","5226"
"134","1974","5227"
"105","1976","5228"
"6","1990","410"
"7","1996","5229"
"8","2017","2893"
"9","2017","2063"
"118","1981","5230"
"111","2001","2894"
"50","2004","2895"
"192","1992","2897"
"76","1993","2899"
"204","1992","2898"
"211","1991","5231"
"136","1992","2896"
"12","1994","5232"
"111","2013","2900"
"132","1995","5234"
"130","1995","570"
"33","1996","5233"
"43","2006","2901"
"127","2014","2902"
"131","1995","571"
"54","2015","2903"
"150","2001","2904"
"74","1998","572"
"109","2002","2905"
"50","2003","2906"
"52","2008","2907"
"134","2000","1477"
"50","2015","2928"
"103","2018","2927"
"57","1991","2931"
"129","1997","5266"
"191","1991","576"
"58","2015","2930"
"192","1991","577"
"193","1991","5265"
"190","1991","5264"
"201","1992","5267"
"42","1974","573"
"58","1975","5236"
"138","2004","2908"
"51","2008","2909"
"10","2011","2910"
"83","2007","2911"
"22","2010","2912"
"31","2000","2914"
"33","2003","2913"
"101","2009","2915"
"123","2012","1710"
"78","2014","2916"
"88","2007","2917"
"104","2006","2918"
"181","2007","2919"
"163","2005","2920"
"70","2017","2921"
"7","2010","2922"
"138","2010","2923"
"130","2002","2924"
"95","1999","5252"
"76","2012","1711"
"58","2007","2925"
"139","2000","2926"
"146","1997","5251"
"101","1976","5245"
"133","1978","5247"
"123","1979","5248"
"172","1991","5249"
"75","1996","5250"
"109","1976","5246"
"59","1976","5237"
"75","1977","5238"
"89","1978","5239"
"53","1979","5240"
"132","1980","5241"
"15","1984","5242"
"171","1991","5243"
"54","1996","5244"
"159","1997","575"
"41","1974","574"
"100","1976","5256"
"61","1976","5253"
"134","1978","5254"
"29","1993","5255"
"71","2002","2929"
"97","1976","5260"
"54","1976","5257"
"132","1977","5258"
"127","1978","5259"
"98","1976","5262"
"53","1976","5261"
"90","1978","5263"
"119","1991","9966"
"85","1994","9967"
"19","1996","9968"
"41","1995","9969"
"22","1994","9970"
"63","2010","9971"
"60","2005","9972"
"157","2015","9973"
"72","2000","9974"
"64","2018","9975"
"93","2001","9976"
"16","2004","9977"
"29","2010","9978"
"37","2006","9979"
"117","2004","9980"
"76","2002","9981"
"45","1997","9982"
"1","2004","9983"
"83","2006","9984"
"6","2001","2935"
"84","2003","9985"
"112","1982","5277"
"139","1983","5276"
"167","1985","9986"
"94","1986","9987"
"131","1987","9988"
"37","1998","9989"
"21","1999","9990"
"6","2000","2934"
"59","2001","9991"
"159","1999","5275"
"49","1982","5268"
"54","1983","5269"
"135","1984","5270"
"70","1985","5271"
"75","1986","5272"
"44","1987","5273"
"19","1998","5274"
"155","2005","2932"
"180","2007","2933"
"48","2010","9992"
"103","2014","9993"
"72","2009","1478"
"88","1992","5235"
"73","2010","9994"
"72","2010","1557"
"7","1953","9995"
"36","1957","9996"
"23","1963","9997"
"169","1991","9998"
"81","1997","578"
"82","1997","9999"
"71","1948","5278"
"71","1948","5278"
"62","1954","5279"
"13","1955","5280"
"14","1957","5287"
"56","1966","5288"
"156","1973","5289"
"22","1909","5281"
"22","1909","5281"
"34","1932","5282"
"34","1932","5282"
"26","1937","5283"
"26","1937","5283"
"52","1940","5284"
"52","1940","5284"
"54","1945","5285"
"54","1945","5285"
"9","1952","5286"
"89","1979","10000"
"155","1980","5290"
"137","1979","192"
"7","1903","5291"
"5","1915","5292"
"35","1921","5293"
"35","1921","5293"
"5","1925","5294"
"5","1925","5294"
"63","1933","5295"
"63","1933","5295"
"13","1903","5296"
"161","2007","1450"
"160","2007","1338"
"178","1994","5314"
"2","1989","347"
"177","1991","10001"
"135","1995","5307"
"72","1996","5309"
"125","1997","5310"
"130","2000","2938"
"168","1989","5304"
"122","1990","5305"
"158","1992","5306"
"163","1995","5308"
"138","1988","5297"
"80","1989","5298"
"53","1991","5299"
"74","1992","5300"
"24","1994","5301"
"112","1998","5302"
"158","1999","5303"
"86","2001","2936"
"87","2002","2937"
"116","1993","5312"
"147","1994","5313"
"156","2005","2939"
"56","2005","2941"
"83","2005","2940"
"143","2005","2942"
"158","2005","2943"
"121","2006","2944"
"119","2007","2945"
"72","2007","2946"
"160","2015","2954"
"130","2011","2955"
"139","2005","2956"
"13","2002","2949"
"78","2002","2950"
"114","2004","2952"
"112","2002","2951"
"157","2004","2953"
"74","1996","5315"
"87","2003","2947"
"45","2004","2948"
"150","2003","1151"
"149","2003","1150"
"43","2008","2957"
"86","2009","2958"
"129","2010","2959"
"159","2005","2960"
"112","2013","2964"
"104","2011","2965"
"170","2007","10002"
"132","2010","10003"
"23","2013","2968"
"111","2010","2969"
"156","2012","2970"
"72","2011","10004"
"89","2008","2971"
"160","2012","2972"
"127","2012","1718"
"47","2010","2973"
"6","2012","10005"
"39","2009","10006"
"121","2009","10007"
"11","2008","10008"
"168","2015","10009"
"160","2018","10010"
"38","2012","2962"
"178","2011","2963"
"6","2010","2961"
"74","2016","10011"
"76","2018","10012"
"61","2003","10013"
"60","1997","412"
"190","1976","413"
"88","1980","5316"
"34","1948","10014"
"34","1948","10014"
"31","2018","2980"
"185","1985","5317"
"184","1985","580"
"40","1982","446"
"47","1983","5318"
"142","1986","5319"
"84","1956","581"
"148","1974","448"
"142","1977","5320"
"114","1978","5321"
