"ID","ACT_NO","YEAR","DATE","ACT_NAME_ID"
"C2010A00124","124","2010","2010-11-18","3861"
"C2004A04186","111","1991","1991-06-27","3862"
"C2004A04370","79","1992","1992-06-26","3863"
"C2004A04733","57","1994","1994-04-07","3864"
"C2004A04776","103","1994","1994-06-30","357"
"C2015C00589","95","1983","2015-12-10","255"
"C2004C00643","20","1948",,"508"
"C1951A00050","50","1951","1951-12-11","3865"
"C1954A00008","8","1954","1954-04-20","3866"
"C2018A00085","85","2018","2018-08-24","3867"
"C2018A00086","86","2018","2018-08-24","3868"
"C2018A00126","126","2018","2018-10-03","3869"
"C1947A00024","24","1947","1947-06-10","552"
"C2004C00646","42","1944",,"96"
"C1963A00030","30","1963","1963-05-31","3870"
"C2004A01412","102","1975","1975-09-10","3871"
"C2009C00330","54","1968","2009-07-16","3872"
"C2004A03664","71","1988","1988-06-15","3873"
"C2004C07762","179","1989","2009-12-08","3874"
"C2014C00420","95","2009","2014-07-21","1741"
"C2017C00111","135","1974","2017-03-22","825"
"C2005C00021","120","2004","2005-01-11","1244"
"C2004A01356","121","2004","2004-08-16","3875"
"C2016C01049","137","2002","2016-11-07","1126"
"C2018C00402","98","2016","2018-10-04","2060"
"C2016A00099","99","2016","2016-12-07","2061"
"C2016A00100","100","2016","2016-12-07","2062"
"C2004A04771","98","1994","1994-06-30","3876"
"C2004A04837","164","1994","1994-12-16","3877"
"C2004A04978","128","1995","1995-11-14","3878"
"C2010A00120","120","2010","2010-11-17","3879"
"C2009A00081","81","2009","2009-09-10","3880"
"C2004A04996","146","1995","1995-12-12","3881"
"C2004A00869","102","2001","2001-09-04","3882"
"C2004A01009","72","2002","2002-09-06","3883"
"C2007A00089","89","2007","2007-06-21","3884"
"C2010A00083","83","2010","2010-06-29","3885"
"C2015A00174","174","2015","2015-12-11","3886"
"C2004A04077","2","1991","1991-01-08","3887"
"C2004A04149","74","1991","1991-06-25","3888"
"C2004A05067","55","1996","1996-11-08","3889"
"C2004C01276","141","2000",,"3890"
"C2006C00155","73","2002","2006-04-18","3891"
"C2004A01011","74","2002","2002-09-06","3892"
"C2004A01113","26","2003","2003-04-11","3893"
"C2004A00783","16","2001","2001-03-30","3894"
"C2016A00102","102","2016","2016-12-07","3895"
"C2004C01259","157","2000",,"3896"
"C2009A00080","80","2009","2009-09-10","3897"
"C2017A00059","59","2017","2017-06-22","3898"
"C2017A00028","28","2017","2017-04-04","3899"
"C2004A00948","11","2002","2002-04-04","3900"
"C2008A00081","81","2008","2008-07-12","3901"
"C2014A00074","74","2014","2014-06-30","3902"
"C2015C00049","99","2013","2015-03-05","3903"
"C2014A00005","5","2014","2014-02-28","3904"
"C2017A00128","128","2017","2017-11-30","3905"
"C2018A00135","135","2018","2018-10-25","3906"
"C2011A00169","169","2011","2011-12-04","3907"
"C2007A00029","29","2007","2007-03-15","3908"
"C2018A00017","17","2018","2018-03-28","3909"
"C2018A00070","70","2018","2018-06-29","3910"
"C2010A00135","135","2010","2010-11-24","3911"
"C2018C00436","27","1986","2018-11-08","1090"
"C2005A00085","85","2005","2005-07-06","3912"
"C2011A00095","95","2011","2011-09-15","3913"
"C2018A00115","115","2018","2018-09-25","3914"
"C2006C00154","94","2004","2006-04-18","3915"
"C2007A00167","167","2007","2007-09-25","3916"
"C2004A01298","63","2004","2004-05-26","3917"
"C2004A00345","92","1998","1998-07-14","3918"
"C2004A00949","12","2002","2002-04-04","3919"
"C2010A00099","99","2010","2010-07-06","3920"
"C2004A04805","132","1994","1994-10-21","3921"
"C2004A04979","129","1995","1995-11-14","3922"
"C2004A00729","136","2000","2000-11-24","3923"
"C2004A00855","88","2001","2001-07-18","3924"
"C2004A01039","102","2002","2002-11-10","3925"
"C2004A01184","100","2003","2003-10-14","3926"
"C2004A01371","136","2004","2004-12-13","3927"
"C2004A05089","73","1996","1996-12-05","3928"
"C2018C00198","48","1945","2018-05-30","257"
"C2016C00964","16","1945","2016-10-24","510"
"C2012C00353","100","1980","2012-03-29","1093"
"C1932A00006","6","1932","1932-03-26","3929"
"C2018C00505","137","2007","2018-12-19","1342"
"C2008A00139","139","2008","2008-12-08","3930"
"C2015A00133","133","2015","2015-10-13","3931"
"C2018A00053","53","2018","2018-06-27","3932"
"C2012A00157","157","2012","2012-11-21","3933"
"C2016A00040","40","2016","2016-05-04","3934"
"C2013A00003","3","2013","2013-02-15","3935"
"C2007A00138","138","2007","2007-09-03","3936"
"C2016C00901","4","2005","2016-07-27","1233"
"C2011A00006","6","2011","2011-03-22","3937"
"C2013A00064","64","2013","2013-06-26","3938"
"C2012A00108","108","2012","2012-07-22","3939"
"C2013A00063","63","2013","2013-06-26","1900"
"C2016A00072","72","2016","2016-11-23","3940"
"C2018C00445","38","1995","2018-11-13","332"
"C1959A00053","53","1959","1959-05-22","3941"
"C1971A00097","97","1971","1971-11-17","3942"
"C2004C00809","32","1994",,"431"
"C2012A00170","170","2012","2012-12-03","1670"
"C2008A00066","66","2008","2008-06-30","3943"
"C2004A05288","194","1997","1997-12-08","100"
"C2004A01163","78","2003","2003-07-22","3944"
"C2006A00157","157","2006","2006-12-08","3945"
"C2007A00108","108","2007","2007-06-28","3946"
"C2004A00360","103","1998","1998-07-30","101"
"C2004A04208","133","1991","1991-09-02","3947"
"C2017C00368","161","1980","2017-11-14","2054"
"C2012C00732","124","1994","2012-10-23","258"
"C2012C00168","64","1993","2012-01-31","102"
"C2004A00880","113","2001","2001-09-18","3948"
"C2013C00624","40","1999","2013-10-08","103"
"C2016C00448","145","2000","2016-05-13","105"
"C2018C00293","137","2011","2018-07-31","1627"
"C2011A00146","146","2011","2011-11-29","3949"
"C2016C00895","91","1986","2016-07-25","1707"
"C2007A00107","107","2007","2007-06-28","3950"
"C2004A01390","155","2004","2004-12-15","1287"
"C2004A01347","112","2004","2004-07-13","3951"
"C2004A01187","104","2003","2003-10-16","3952"
"C2004A01060","123","2002","2002-12-06","3953"
"C2004A01222","137","2003","2003-12-17","3954"
"C2004A01245","11","2004","2004-03-11","3955"
"C2004A01104","20","2003","2003-04-11","3956"
"C2004A01161","76","2003","2003-07-15","3957"
"C2004A01041","104","2002","2002-11-14","3958"
"C2004A00772","7","2001","2001-03-22","3959"
"C2004C01258","100","2001",,"3960"
"C2008A00008","8","2008","2008-03-20","3961"
"C2004A01244","10","2004","2004-03-11","3962"
"C2007C00183","153","2005","2007-04-03","1288"
"C2004A01064","127","2002","2002-12-11","3963"
"C2008C00428","163","2006","2008-07-29","3964"
"C2004C01296","105","2002",,"1107"
"C2016C00962","93","1947","2016-10-24","1121"
"C2004C01135","106","2000",,"3965"
"C2004A00375","116","1998","1998-12-11","3966"
"C2008C00405","115","1973","2008-07-24","602"
"C2004A00511","120","1999","1999-10-01","3967"
"C2015C00140","18","2013","2015-04-08","1694"
"C2008C00425","75","1975","2008-07-28","604"
"C2016C01006","11","1978","2016-10-28","605"
"C2007C00135","186","1976","2007-03-27","606"
"C2004A01855","56","1978","1978-06-22","3968"
"C2004A02235","34","1980","1980-05-16","3969"
"C2004A03896","148","1989","1989-11-27","3970"
"C2004A04221","146","1991","1991-10-21","3971"
"C2004A04452","161","1992","1992-12-11","3972"
"C2004A04640","85","1993","1993-11-30","3973"
"C2004A04791","118","1994","1994-09-27","3974"
"C2004C01551","154","1968","2009-11-17","3975"
"C2004A00215","159","1974","1974-12-17","3976"
"C2004A02575","16","1982","1982-04-15","3977"
"C2004A01820","21","1978","1978-05-17","3978"
"C2004A02199","189","1979","1979-12-04","3979"
"C2004A03132","93","1985","1985-09-02","3980"
"C2004A01882","83","1978","1978-06-22","3981"
"C2004A01869","70","1978","1978-06-22","3982"
"C2004A03427","18","1987","1987-05-18","3983"
"C2007A00121","121","2007","2007-06-28","3984"
"C2004A00161","103","1974","1974-11-28","3985"
"C2011C00254","139","1999","2011-05-02","622"
"C2004A00740","149","2000","2000-12-21","3986"
"C2004A01020","83","2002","2002-10-10","3987"
"C2010C00030","96","2003","2010-01-15","3988"
"C2010C00031","94","2009","2010-01-15","3989"
"C2009A00136","136","2009","2009-12-15","3990"
"C2007A00025","25","2007","2007-03-15","3991"
"C2004A00529","140","1999","1999-11-03","623"
"C1948A00015","15","1948","1948-05-15","3992"
"C2004A01468","37","1976","1976-05-26","107"
"C1904A00001","1","1904","1904-06-14","3993"
"C1916A00004","4","1916","1916-05-30","3994"
"C1918A00008","8","1918","1918-06-11","3995"
"C1930A00023","23","1930","1930-08-14","3996"
"C1932A00024","24","1932","1932-05-30","3997"
"C1937A00010","10","1937","1937-08-27","3998"
"C1941A00007","7","1941","1941-04-04","3999"
"C1948A00079","79","1948","1948-12-17","4000"
"C1957A00069","69","1957","1957-12-05","4001"
"C1963A00019","19","1963","1963-05-28","4002"
"C1964A00052","52","1964","1964-05-30","4003"
"C1973A00079","79","1973","1973-06-19","4004"
"C2004A01574","144","1976","1976-12-06","4005"
"C2004A01834","35","1978","1978-06-12","4006"
"C2004A02202","1","1980","1980-03-01","4007"
"C2004A02891","27","1984","1984-05-15","4008"
"C2004A00380","125","1998","1998-12-21","4009"
"C2012C00691","13","1905","2012-10-02","1514"
"C1908A00009","9","1908","1908-06-03","4010"
"C1908A00011","11","1908","1908-06-03","4011"
"C1908A00010","10","1908","1908-06-03","4012"
"C1908A00012","12","1908","1908-06-03","4013"
"C2004A00143","85","1974","1974-10-18","4014"
"C2004A01696","58","1977","1977-06-16","4015"
"C2004A01864","65","1978","1978-06-22","4016"
"C2004A02153","143","1979","1979-11-27","4017"
"C2004A04586","31","1993","1993-06-16","4018"
"C2004C00994","92","1987",,"691"
"C2004A01522","91","1976","1976-09-20","4019"
"C2004A01865","66","1978","1978-06-22","4020"
"C2004A02312","111","1980","1980-09-01","4021"
"C2004A02699","140","1982","1982-12-31","4022"
"C2004A03753","5","1989","1989-03-13","4023"
"C2004A04011","80","1990","1990-10-23","4024"
"C1923A00019","19","1923","1923-09-01","4025"
"C2004C01660","106","1976","2009-11-18","4026"
"C2004A02385","7","1981","1981-03-13","4027"
"C2004A03778","30","1989","1989-05-24","4028"
"C2004A00387","122","1998","1998-12-21","4029"
"C2004A00523","132","1999","1999-10-13","4030"
"C2004A05207","113","1997","1997-07-07","556"
"C2006C00283","114","1997","2006-05-31","557"
"C2004A00040","103","1997","1997-06-30","4031"
"C2011C00236","81","1954","2011-04-29","554"
"C2004A00173","115","1974","1974-12-03","4032"
"C2004A02358","157","1980","1980-12-05","4033"
"C2004A03835","87","1989","1989-06-27","4034"
"C2004C01697","76","1972","2009-11-18","4035"
"C1957A00047","47","1957","1957-10-22","4036"
"C1967A00083","83","1967","1967-11-08","4037"
"C1969A00068","68","1969","1969-09-12","4038"
"C1972A00084","84","1972","1972-10-04","4039"
"C1973A00128","128","1973","1973-11-13","4040"
"C2004A00187","131","1974","1974-12-09","4041"
"C2004A01523","92","1976","1976-09-20","4042"
"C1923A00031","31","1923","1923-09-01","4043"
"C2005C00188","71","1994","2005-03-10","1"
"C2004A04748","72","1994","1994-06-21","4044"
"C2004A04749","73","1994","1994-06-21","3"
"C2004A04751","75","1994","1994-06-21","4"
"C2004A04750","74","1994","1994-06-21","5"
"C2004C01723","91","1988","2009-11-18","4045"
"C2004A04752","76","1994","1994-06-21","4046"
"C2004A04713","37","1994","1994-03-15","1173"
"C1970A00086","86","1970","1970-10-26","4047"
"C1972A00071","71","1972","1972-09-01","4048"
"C1973A00057","57","1973","1973-06-18","4049"
"C2004A01668","30","1977","1977-05-16","4050"
"C2004A00376","117","1998","1998-12-11","4051"
"C1973A00134","134","1973","1973-11-13","4052"
"C2004A01558","127","1976","1976-11-24","4053"
"C2004A01868","69","1978","1978-06-22","4054"
"C2004A02629","70","1982","1982-09-06","4055"
"C1970A00056","56","1970","1970-06-25","4056"
"C1971A00050","50","1971","1971-05-25","4057"
"C2016C01122","33","1923","2016-12-02","306"
"C1939A00074","74","1939","1939-12-15","4058"
"C1941A00012","12","1941","1941-04-07","4059"
"C1952A00015","15","1952","1952-05-30","4060"
"C1956A00073","73","1956","1956-10-29","4061"
"C1964A00094","94","1964","1964-11-06","4062"
"C1965A00050","50","1965","1965-06-07","4063"
"C2004A01568","138","1976","1976-12-02","4064"
"C2004A02144","134","1979","1979-11-23","4065"
"C1957A00088","88","1957","1957-12-12","4066"
"C1936A00093","93","1936","1936-12-07","4067"
"C1947A00006","6","1947","1947-04-02","4068"
"C1960A00039","39","1960","1960-06-10","4069"
"C1961A00072","72","1961","1961-10-27","4070"
"C1963A00008","8","1963","1963-05-20","4071"
"C1971A00079","79","1971","1971-10-07","4072"
"C1973A00130","130","1973","1973-11-13","4073"
"C1947A00089","89","1947","1947-12-11","4074"
"C2004A01729","91","1977","1977-09-12","4075"
"C2004A02228","27","1980","1980-05-08","4076"
"C2004A02933","69","1984","1984-06-25","4077"
"C2004A03310","69","1986","1986-06-24","4078"
"C2004A03793","45","1989","1989-06-08","4079"
"C2004A02972","108","1984","1984-10-17","4080"
"C2004C01750","101","1952","2009-11-18","713"
"C1957A00087","87","1957","1957-12-12","4081"
"C1960A00049","49","1960","1960-11-03","4082"
"C1962A00078","78","1962","1962-12-11","4083"
"C1963A00097","97","1963","1963-11-01","4084"
"C1964A00095","95","1964","1964-11-09","4085"
"C1965A00107","107","1965","1965-12-18","4086"
"C1966A00048","48","1966","1966-10-26","4087"
"C1967A00079","79","1967","1967-11-08","4088"
"C1968A00084","84","1968","1968-11-21","4089"
"C1969A00075","75","1969","1969-09-26","4090"
"C1970A00105","105","1970","1970-11-04","4091"
"C1972A00100","100","1972","1972-10-26","4092"
"C2004A00172","114","1974","1974-12-03","4093"
"C2004A01436","5","1976","1976-03-09","4094"
"C1965A00125","125","1965","1965-12-18","4095"
"C2004A01555","124","1976","1976-11-24","4096"
"C2004A01975","176","1978","1978-11-28","4097"
"C2004A02152","142","1979","1979-11-23","4098"
"C2004A02339","138","1980","1980-09-19","4099"
"C2004A02106","96","1979","1979-10-17","4100"
"C2004A04135","60","1991","1991-05-20","4101"
"C2004C01835","190","1973","2009-11-18","4102"
"C2014C00455","189","1973","2014-07-24","721"
"C2005C00134","103","2001","2005-03-04","558"
"C2004C01845","22","1947","2009-11-18","4103"
"C1952A00068","68","1952","1952-10-28","4104"
"C1959A00032","32","1959","1959-05-13","4105"
"C1965A00012","12","1965","1965-05-17","4106"
"C1966A00009","9","1966","1966-05-06","4107"
"C1973A00132","132","1973","1973-11-13","4108"
"C2004A02983","119","1984","1984-10-18","611"
"C1946A00029","29","1946","1946-08-13","4109"
"C1948A00084","84","1948","1948-12-21","4110"
"C1920A00049","49","1920","1920-12-02","4111"
"C1939A00012","12","1939","1939-06-21","4112"
"C1926A00017","17","1926","1926-06-04","4113"
"C1944A00044","44","1944","1944-12-07","4114"
"C1952A00016","16","1952","1952-05-30","4115"
"C1954A00010","10","1954","1954-04-20","4116"
"C1956A00106","106","1956","1956-11-15","4117"
"C1960A00081","81","1960","1960-12-13","625"
"C1918A00032","32","1918","1918-12-11","4118"
"C2004A02203","2","1980","1980-03-01","4119"
"C2010C00136","57","1970","2010-03-04","334"
"C1971A00051","51","1971","1971-05-25","4120"
"C2004A03720","127","1988","1988-12-14","4121"
"C2004C01857","136","1995","2009-11-18","4122"
"C2004A04447","156","1992","1992-12-11","4123"
"C2004C01860","43","1991","2009-11-18","4124"
"C2004C01876","72","1988","2009-11-18","4125"
"C2008C00089","139","2007","2008-03-28","1335"
"C1940A00073","73","1940","1940-12-16","4126"
"C1941A00066","66","1941","1941-12-03","4127"
"C1936A00004","4","1936","1936-03-20","4128"
"C1937A00036","36","1937","1937-09-16","4129"
"C1936A00046","46","1936","1936-10-12","4130"
"C2004C01878","197","1976","2009-11-18","4131"
"C2004A02524","147","1981","1981-10-21","4132"
"C2004A01627","198","1976","1976-12-20","4133"
"C2004C07988","59","1938","2009-11-18","4134"
"C1947A00045","45","1947","1947-06-12","4135"
"C1957A00008","8","1957","1957-04-24","4136"
"C1960A00080","80","1960","1960-12-12","4137"
"C1968A00117","117","1968","1968-12-02","4138"
"C1973A00196","196","1973","1973-12-17","4139"
"C2004A02392","14","1981","1981-03-25","4140"
"C2004A03256","15","1986","1986-05-13","4141"
"C2004C01883","195","1976","2009-11-18","4142"
"C2004A02523","146","1981","1981-10-21","4143"
"C2004A02892","28","1984","1984-05-18","4144"
"C2004A01625","196","1976","1976-12-20","4145"
"C1938A00058","58","1938","1938-12-10","4146"
"C1947A00044","44","1947","1947-06-12","4147"
"C1948A00027","27","1948","1948-06-24","4148"
"C1953A00035","35","1953","1953-04-17","4149"
"C1960A00079","79","1960","1960-12-12","4150"
"C1964A00038","38","1964","1964-05-28","4151"
"C1971A00084","84","1971","1971-10-20","4152"
"C1938A00061","61","1938","1938-12-10","4153"
"C2004C01886","81","1971","2009-11-18","4154"
"C1972A00106","106","1972","1972-10-31","4155"
"C1973A00195","195","1973","1973-12-17","4156"
"C2004A01475","44","1976","1976-06-02","4157"
"C2004A01655","17","1977","1977-04-14","4158"
"C2004A01919","120","1978","1978-10-04","4159"
"C2004A02393","15","1981","1981-03-25","4160"
"C2004A01783","145","1977","1977-11-10","4161"
"C2004C01888","82","1971","2009-11-18","4162"
"C2004A01476","45","1976","1976-06-02","4163"
"C2004A01656","18","1977","1977-04-14","4164"
"C2004A01920","121","1978","1978-10-04","4165"
"C2004A01784","146","1977","1977-11-10","4166"
"C2004C01890","83","1971","2009-11-18","4167"
"C1973A00197","197","1973","1973-12-17","4168"
"C2004A01477","46","1976","1976-06-02","4169"
"C2004A01657","19","1977","1977-04-14","4170"
"C2004A01921","122","1978","1978-10-04","4171"
"C2004A01785","147","1977","1977-11-10","4172"
"C1938A00063","63","1938","1938-12-10","4173"
"C1938A00062","62","1938","1938-12-10","4174"
"C1911A00011","11","1911","1911-12-18","4175"
"C1928A00001","1","1928","1928-03-14","4176"
"C1929A00025","25","1929","1929-12-13","4177"
"C2004A04866","10","1995","1995-03-15","4178"
"C2004A04019","88","1990","1990-11-20","4179"
"C2004A04312","21","1992","1992-04-10","4180"
"C2005A00123","123","2005","2005-10-19","4181"
"C1938A00011","11","1938","1938-07-01","4182"
"C2004A01858","59","1978","1978-06-22","4183"
"C2004A03241","202","1985","1985-12-16","4184"
"C2004C01920","113","1970","2009-11-18","4185"
"C2004A01577","147","1976","1976-12-09","4186"
"C2004A00112","54","1974","1974-09-27","4187"
"C2004A01576","146","1976","1976-12-09","4188"
"C2004A01963","164","1978","1978-11-28","4189"
"C2004A02710","151","1982","1982-12-31","4190"
"C2004A03587","178","1987","1987-12-26","4191"
"C2004A04327","36","1992","1992-06-05","4192"
"C1958A00001","1","1958","1958-04-01","4193"
